"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Dec-2014","EQ","2,820.00","2,837.65","2,741.10","2,831.30","2,745.20","2,752.75","2,776.93","2,945.00","2,225.00","1,13,734","31,58,31,775.95","10,149"
"10-Dec-2014","EQ","2,765.55","2,875.50","2,752.10","2,779.35","2,827.95","2,831.30","2,815.86","2,945.00","2,225.00","1,89,321","53,31,02,337.65","14,980"
"09-Dec-2014","EQ","2,839.65","2,873.00","2,768.05","2,839.60","2,774.00","2,779.35","2,818.19","2,945.00","2,225.00","1,30,075","36,65,76,395.85","10,196"
"08-Dec-2014","EQ","2,869.00","2,869.00","2,799.05","2,837.30","2,844.00","2,839.60","2,833.23","2,945.00","2,225.00","1,00,800","28,55,89,461.35","7,538"
"05-Dec-2014","EQ","2,875.55","2,916.35","2,830.20","2,869.15","2,832.00","2,837.30","2,860.32","2,945.00","2,225.00","1,57,940","45,17,58,940.75","10,754"
"04-Dec-2014","EQ","2,919.00","2,929.00","2,850.00","2,911.90","2,853.00","2,869.15","2,886.25","2,945.00","2,225.00","1,33,183","38,43,99,926.80","8,319"
"03-Dec-2014","EQ","2,915.05","2,943.50","2,870.10","2,914.70","2,905.00","2,911.90","2,906.15","2,945.00","2,225.00","2,92,132","84,89,80,782.40","21,618"
"02-Dec-2014","EQ","2,692.00","2,945.00","2,692.00","2,716.90","2,907.00","2,914.70","2,851.37","2,945.00","2,225.00","7,80,612","2,22,58,12,917.40","39,636"
"01-Dec-2014","EQ","2,699.00","2,734.90","2,655.00","2,735.55","2,730.00","2,716.90","2,704.66","2,940.80","2,225.00","2,15,738","58,34,97,935.15","19,498"
"28-Nov-2014","EQ","2,666.00","2,757.40","2,650.00","2,673.60","2,730.00","2,735.55","2,721.91","2,940.80","2,225.00","1,65,883","45,15,19,142.00","13,002"
"27-Nov-2014","EQ","2,655.00","2,690.00","2,637.55","2,652.70","2,675.00","2,673.60","2,667.58","2,940.80","2,225.00","63,765","17,00,98,157.60","5,200"
"26-Nov-2014","EQ","2,638.00","2,679.00","2,625.75","2,635.90","2,630.00","2,652.70","2,658.94","2,940.80","2,225.00","60,397","16,05,92,161.15","5,310"
"25-Nov-2014","EQ","2,682.00","2,705.75","2,628.15","2,681.80","2,645.00","2,635.90","2,650.53","2,940.80","2,225.00","2,13,065","56,47,34,741.45","14,949"
"24-Nov-2014","EQ","2,735.00","2,735.00","2,651.00","2,705.90","2,680.00","2,681.80","2,691.78","2,940.80","2,225.00","1,37,387","36,98,15,169.95","9,858"
"21-Nov-2014","EQ","2,770.50","2,780.00","2,690.00","2,764.75","2,692.30","2,705.90","2,728.51","2,940.80","2,225.00","1,11,341","30,37,94,801.80","7,284"
"20-Nov-2014","EQ","2,760.90","2,775.00","2,736.00","2,761.30","2,764.00","2,764.75","2,759.80","2,940.80","2,225.00","1,00,448","27,72,16,225.10","5,196"
"19-Nov-2014","EQ","2,741.00","2,794.00","2,730.00","2,757.85","2,775.00","2,761.30","2,764.32","2,940.80","2,225.00","1,18,915","32,87,18,700.00","9,298"
"18-Nov-2014","EQ","2,724.00","2,767.00","2,720.00","2,723.80","2,760.00","2,757.85","2,747.72","2,940.80","2,225.00","1,42,748","39,22,32,214.55","10,965"
"17-Nov-2014","EQ","2,721.00","2,765.00","2,688.05","2,723.05","2,713.85","2,723.80","2,729.52","2,940.80","2,225.00","2,09,664","57,22,81,043.65","10,448"
"14-Nov-2014","EQ","2,725.00","2,760.00","2,701.00","2,702.60","2,724.90","2,723.05","2,730.28","2,940.80","2,225.00","1,68,081","45,89,08,721.90","12,906"
"13-Nov-2014","EQ","2,737.00","2,748.00","2,680.15","2,724.50","2,703.05","2,702.60","2,714.78","2,940.80","2,225.00","1,71,260","46,49,32,781.40","8,919"
"12-Nov-2014","EQ","2,648.00","2,735.00","2,643.00","2,643.75","2,716.20","2,724.50","2,706.56","2,940.80","2,225.00","2,69,378","72,90,88,010.00","16,844"
"11-Nov-2014","EQ","2,616.00","2,651.00","2,610.00","2,616.05","2,648.10","2,643.75","2,632.98","2,940.80","2,225.00","1,80,365","47,48,98,225.30","15,406"
"10-Nov-2014","EQ","2,584.95","2,648.80","2,572.05","2,584.95","2,622.00","2,616.05","2,622.79","2,940.80","2,225.00","2,13,582","56,01,80,371.10","13,807"
"07-Nov-2014","EQ","2,592.70","2,608.00","2,525.60","2,579.90","2,585.00","2,584.95","2,573.05","2,940.80","2,225.00","3,20,893","82,56,73,473.25","24,229"
